id	filename	md5	size	state
0eb02363-79a3-43c1-aee4-12a227ca971f	0eb02363-79a3-43c1-aee4-12a227ca971f/NULLS_p_TCGA_183_185_186_SNP_N_GenomeWideSNP_6_F04_914282.grch38.seg.v2.txt	bc38af6ec8b534768753d291b625bcaf	76910	validated
0ec2b727-f9b0-434b-82f9-c6bc0ac1ee43	0ec2b727-f9b0-434b-82f9-c6bc0ac1ee43/NIZAM_p_TCGAb_406_07_08_09_10_N_GenomeWideSNP_6_A05_1486556.grch38.seg.v2.txt	5149945e8d168f8af8638b5da6508917	46407	validated
0f2ebfa4-a46d-4720-a043-f354c45b5743	0f2ebfa4-a46d-4720-a043-f354c45b5743/HILLY_p_TCGA_b90_wRedos_SNP_N_GenomeWideSNP_6_A05_748196.grch38.seg.v2.txt	41a717d1f2e9a72a946d59fa5a67efb8	23464	validated
0fccaf54-f190-4b32-b59e-60ebdb70e953	0fccaf54-f190-4b32-b59e-60ebdb70e953/RAMIE_p_6TCGA_250_232_4_236_N_GenomeWideSNP_6_C03_1245132.grch38.seg.v2.txt	ff3f7bc8a4c4501bc2e03ce98dab3dc6	39785	validated
114e4bf8-cbe7-48c0-ae49-ab2aa2729bff	114e4bf8-cbe7-48c0-ae49-ab2aa2729bff/GLYPH_p_TCGA_135_141_166_SNP_N_GenomeWideSNP_6_D04_902882.grch38.seg.v2.txt	9a3c339bf1eb3cc79cb3480af40760cd	47527	validated
11c06f26-884c-4731-a984-641c2bf55305	11c06f26-884c-4731-a984-641c2bf55305/TAROK_p_TCGA_264_N_GenomeWideSNP_6_A06_1306510.grch38.seg.v2.txt	622d634d50bd836004ec7a2377a0ebc7	30620	validated
12934cb4-333d-4b6d-a9e2-3c67f2419016	12934cb4-333d-4b6d-a9e2-3c67f2419016/BUNGS_p_TCGA_257_258_N_GenomeWideSNP_6_C09_1301104.grch38.seg.v2.txt	fed2902b5a1d041101fcc0cc72e1963c	30282	validated
12c05c9a-16a1-4431-9546-6f65ac3f9b86	12c05c9a-16a1-4431-9546-6f65ac3f9b86/LEMUR_p_TCGA_116_163_164_183_N_GenomeWideSNP_6_B11_914468.grch38.seg.v2.txt	9ad2c0ccc09cb673f4b94a739ef79643	36640	validated
1318b2c0-f720-4258-b71c-de2df730eb71	1318b2c0-f720-4258-b71c-de2df730eb71/LOOBY_p_TCGAb58_SNP_N_GenomeWideSNP_6_D12_680268.grch38.seg.v2.txt	32fc43e53d1129719650eba7d6c58b1d	51327	validated
13631891-e12e-4a72-8709-924d1875fa44	13631891-e12e-4a72-8709-924d1875fa44/TOPOS_p_TCGAb_352_353_84_86_NSP_GenomeWideSNP_6_H06_1376578.grch38.seg.v2.txt	b5995f5c178bb763dcd4f00067be079f	107789	validated
13663c94-3dde-422f-8edf-738ab5f842df	13663c94-3dde-422f-8edf-738ab5f842df/LOOBY_p_TCGAb58_SNP_N_GenomeWideSNP_6_A01_680348.grch38.seg.v2.txt	4f30cef86b5dd6bedeebf7a625faf4ce	39760	validated
13c29fe2-3f29-4238-b18a-04980683bd64	13c29fe2-3f29-4238-b18a-04980683bd64/OCULI_p_TCGA_159_160_SNP_N_GenomeWideSNP_6_C03_831244.grch38.seg.v2.txt	d3dca297ac8893812dc0f3a856774d07	55030	validated
141bf84c-309c-4011-af7c-140b892c2422	141bf84c-309c-4011-af7c-140b892c2422/TAROK_p_TCGA_264_N_GenomeWideSNP_6_E04_1306634.grch38.seg.v2.txt	9ede534f66f5868bb49c971f783e03c5	29084	validated
14267023-8d58-4589-aa56-6e921442ba20	14267023-8d58-4589-aa56-6e921442ba20/TAROK_p_TCGA_264_N_GenomeWideSNP_6_D05_1306536.grch38.seg.v2.txt	3325548d68247ef37254c49bb46e6ce9	38383	validated
151936cd-51ed-4ba5-8f40-f3809a2f957b	151936cd-51ed-4ba5-8f40-f3809a2f957b/BUNGS_p_TCGA_257_258_N_GenomeWideSNP_6_C12_1301090.grch38.seg.v2.txt	3b8b248089311e70548fc1cdf0c34583	45802	validated
1551fdb9-ca69-49b7-972a-a678498e16dc	1551fdb9-ca69-49b7-972a-a678498e16dc/DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A02_771554.grch38.seg.v2.txt	e33049aaf93c197728362c1d65d52142	34468	validated
15638d2c-e996-423a-ba18-3faeb1d0eef3	15638d2c-e996-423a-ba18-3faeb1d0eef3/TAROK_p_TCGA_264_N_GenomeWideSNP_6_F01_1306642.grch38.seg.v2.txt	5a4dfb82bac993a649c4d5dc1d1a52c1	27772	validated
160561fd-4612-40d4-9c17-35f7bc611876	160561fd-4612-40d4-9c17-35f7bc611876/TAROK_p_TCGA_264_N_GenomeWideSNP_6_F03_1306484.grch38.seg.v2.txt	a2cad74d2aef4408187dabdc96bb2696	36588	validated
162ec79e-174e-4493-b8aa-f0587f3a5e8a	162ec79e-174e-4493-b8aa-f0587f3a5e8a/BURST_p_TCGA_b119_SNP_N_GenomeWideSNP_6_F10_787116.grch38.seg.v2.txt	956c0ca3a9af4fb7bc69463ca1d28163	54919	validated
165480d2-daf2-49b5-ac25-2ece51bce6df	165480d2-daf2-49b5-ac25-2ece51bce6df/PALLS_p_TCGASNP_213_N_GenomeWideSNP_6_C04_1148142.grch38.seg.v2.txt	781957c1eefb285b94fbd7676d112538	41858	validated
16d8c5ce-0201-40ce-9565-d9d782fba5a0	16d8c5ce-0201-40ce-9565-d9d782fba5a0/GLYPH_p_TCGA_135_141_166_SNP_N_GenomeWideSNP_6_B12_902794.grch38.seg.v2.txt	e53922d6c85b6c155d15b0b88aa62427	44837	validated
177d8d6f-7e9c-4e0e-9b16-9d27adb9045e	177d8d6f-7e9c-4e0e-9b16-9d27adb9045e/DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C11_771478.grch38.seg.v2.txt	b25eaea9c235cf1e89957d27b973c141	97527	validated
178bfe88-be91-4103-8ee1-711528fdb2d2	178bfe88-be91-4103-8ee1-711528fdb2d2/SHOWS_p_7TCGA_236_238_Mx_N_GenomeWideSNP_6_D08_1244590.grch38.seg.v2.txt	a567c4c4b12246a8f0b3319ab0ae4ba6	60437	validated
186ce4d6-eed6-40d9-9ecb-1acc5b2cad5d	186ce4d6-eed6-40d9-9ecb-1acc5b2cad5d/UNDID_p_TCGA_353_354_355_37_NSP_GenomeWideSNP_6_H09_1376982.grch38.seg.v2.txt	0fc1673aee55db4b056afdaf02d50f77	140166	validated
188f1765-4ea6-4331-82b7-1ece71951b5b	188f1765-4ea6-4331-82b7-1ece71951b5b/PALLS_p_TCGASNP_213_N_GenomeWideSNP_6_C02_1148034.grch38.seg.v2.txt	390dfa663ae6dac65f20953b4401dcc3	43611	validated
193417e2-987c-4157-bf8a-61fbf65827f0	193417e2-987c-4157-bf8a-61fbf65827f0/SHOWS_p_7TCGA_236_238_Mx_N_GenomeWideSNP_6_G06_1244568.grch38.seg.v2.txt	5df9ca1d6042d6579e6846c4e2409614	30126	validated
1a0a5d6b-b0dc-4be1-9c4a-99dcd928f9e2	1a0a5d6b-b0dc-4be1-9c4a-99dcd928f9e2/BASIC_p_TCGASNP_219_221_223_N_GenomeWideSNP_6_G08_1148718.grch38.seg.v2.txt	3b32979675a770134d4a41f1afbc762c	30610	validated
1a19bdab-24e4-44f8-b2c2-a0bebd575d74	1a19bdab-24e4-44f8-b2c2-a0bebd575d74/TAROK_p_TCGA_264_N_GenomeWideSNP_6_F02_1306600.grch38.seg.v2.txt	855e0b096e66a5770649d605bd992624	34338	validated
1aa3d7ee-b853-4555-9eeb-c860098ca3e3	1aa3d7ee-b853-4555-9eeb-c860098ca3e3/OCULI_p_TCGA_159_160_SNP_N_GenomeWideSNP_6_C04_831252.grch38.seg.v2.txt	d23c066f112b94e356da1df60361a2d1	66193	validated
1b3ffd3b-9259-4fe7-9828-e76d10d7b7bc	1b3ffd3b-9259-4fe7-9828-e76d10d7b7bc/BURST_p_TCGA_b119_SNP_N_GenomeWideSNP_6_D01_787232.grch38.seg.v2.txt	0f067c547d93ab3467785b7b73ef9e2a	35552	validated
1b602630-d1de-49a6-a3fb-e5a8cda7d6a4	1b602630-d1de-49a6-a3fb-e5a8cda7d6a4/TAROK_p_TCGA_264_N_GenomeWideSNP_6_E01_1306528.grch38.seg.v2.txt	ee6485c6a827d4e7b5548411aa436ef9	48300	validated
1bf076a7-de16-49fa-8902-7f54b6eb31c8	1bf076a7-de16-49fa-8902-7f54b6eb31c8/DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C08_771550.grch38.seg.v2.txt	0c51ce2649889b7f27afbffdbfbe06a8	32954	validated
1c27557e-e6a7-4407-9b1a-26c9aff0299a	1c27557e-e6a7-4407-9b1a-26c9aff0299a/NULLS_p_TCGA_183_185_186_SNP_N_GenomeWideSNP_6_B04_914358.grch38.seg.v2.txt	e7b9e188e228e6fae911ea72f9942c5d	35641	validated
1db93818-27d4-40c5-80bd-0dc68eb9279f	1db93818-27d4-40c5-80bd-0dc68eb9279f/BROSE_p_TCGASNP_195_196_197_N_GenomeWideSNP_6_C07_1039668.grch38.seg.v2.txt	ee86638fb10dda8837e10bd0942b8e12	53529	validated
1e43f171-72ef-48b8-967b-10c26be4cdff	1e43f171-72ef-48b8-967b-10c26be4cdff/PALLS_p_TCGASNP_213_N_GenomeWideSNP_6_H06_1148046.grch38.seg.v2.txt	2ce396df6b7971bc7a857e8b4ec36391	31035	validated
1e442aee-6529-429f-9f7b-5d5390becf3b	1e442aee-6529-429f-9f7b-5d5390becf3b/UNDID_p_TCGA_353_354_355_37_NSP_GenomeWideSNP_6_H08_1376980.grch38.seg.v2.txt	556e6e7ea58a525c13209cfc026694b7	32461	validated
1ea1cb6c-56ad-4552-94db-f6a7d68efd9d	1ea1cb6c-56ad-4552-94db-f6a7d68efd9d/BUNGS_p_TCGA_257_258_N_GenomeWideSNP_6_C07_1301084.grch38.seg.v2.txt	db4e16f1ccc8d4f3fb22e27af9deddcd	21594	validated
1ebebbe0-0e59-4782-8d95-1eda92a9e861	1ebebbe0-0e59-4782-8d95-1eda92a9e861/BUNGS_p_TCGA_257_258_N_GenomeWideSNP_6_A10_1300998.grch38.seg.v2.txt	09c4a0bcdb87c3e2e3e2d86ecffb706c	30438	validated
1fa7d2e5-ab56-491a-b17d-9690499aa2b8	1fa7d2e5-ab56-491a-b17d-9690499aa2b8/GLYPH_p_TCGA_135_141_166_SNP_N_GenomeWideSNP_6_C12_902764.grch38.seg.v2.txt	0f7dcf415ea11b9e448fdf9a5ba6a280	29411	validated
1fcfc59c-1666-458b-8584-c92454a65729	1fcfc59c-1666-458b-8584-c92454a65729/NULLS_p_TCGA_183_185_186_SNP_N_GenomeWideSNP_6_B06_914296.grch38.seg.v2.txt	12dda5a229c09ed4f4a4883a466094ea	45825	validated
1ff35a17-3ca3-4271-b606-f45782561eba	1ff35a17-3ca3-4271-b606-f45782561eba/LOOBY_p_TCGAb58_SNP_N_GenomeWideSNP_6_C05_680394.grch38.seg.v2.txt	839a7accef48185d95fbcc8ef0c8ba55	73609	validated
2052030a-f051-4122-b08f-46c0c68489aa	2052030a-f051-4122-b08f-46c0c68489aa/COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_A06_1051410.grch38.seg.v2.txt	2e0de5191f13addc254d15ab4bc4da85	28530	validated
2098b701-2fbc-4c51-8045-d15a82e5e7b7	2098b701-2fbc-4c51-8045-d15a82e5e7b7/OCULI_p_TCGA_159_160_SNP_N_GenomeWideSNP_6_H03_831170.grch38.seg.v2.txt	0d590ab9da80a9ba0ae65d03048d529b	40087	validated
216635de-9801-412c-b782-ec9903519a9f	216635de-9801-412c-b782-ec9903519a9f/BURST_p_TCGA_b119_SNP_N_GenomeWideSNP_6_G10_787138.grch38.seg.v2.txt	f14f2d4c0a01068e386a4b6d9275d0e4	48930	validated
21878ad3-83ba-45d2-9be1-558014d938a3	21878ad3-83ba-45d2-9be1-558014d938a3/GLIAS_p_TCGA_204_205_206_207_N_GenomeWideSNP_6_F02_1051790.grch38.seg.v2.txt	5734d1082597c264915332c194618054	34031	validated
2289872d-5ef6-46f1-9de3-eb1fc0a57cab	2289872d-5ef6-46f1-9de3-eb1fc0a57cab/PALLS_p_TCGASNP_213_N_GenomeWideSNP_6_C09_1148188.grch38.seg.v2.txt	3a29dd375be500d02e77419603f10900	39580	validated
239846f3-a398-47fd-a889-08920415cef1	239846f3-a398-47fd-a889-08920415cef1/GLYPH_p_TCGA_135_141_166_SNP_N_GenomeWideSNP_6_C09_902918.grch38.seg.v2.txt	32f3ae11421fc3089a120fddb81ea635	25616	validated
24a6f60d-fdd2-4037-b26d-4d9532e3e510	24a6f60d-fdd2-4037-b26d-4d9532e3e510/HILLY_p_TCGA_b90_wRedos_SNP_N_GenomeWideSNP_6_A04_748062.grch38.seg.v2.txt	9f0ec50ef0b1c6dcdff2a4beacbc2439	47449	validated
257b7aa6-36ce-4916-ad8f-91d7bfc299b4	257b7aa6-36ce-4916-ad8f-91d7bfc299b4/SHOWS_p_7TCGA_236_238_Mx_N_GenomeWideSNP_6_C01_1244602.grch38.seg.v2.txt	187cb40e9671ac4ae0f9615ea2a3e010	29618	validated
2591e381-d927-409d-9098-555908152c55	2591e381-d927-409d-9098-555908152c55/DRAMA_p_TCGA_276_278_N_GenomeWideSNP_6_D06_1322378.grch38.seg.v2.txt	4ca40ebb33d864ff9cc13e0e785d8c2c	28769	validated
25fd2ad2-9e07-46f9-9de7-ce2e1044f75e	25fd2ad2-9e07-46f9-9de7-ce2e1044f75e/SHOWS_p_7TCGA_236_238_Mx_N_GenomeWideSNP_6_C02_1244656.grch38.seg.v2.txt	991769f62873561d5209d3264cd9b643	48433	validated
2608a371-efc0-4816-b640-24ab8767098d	2608a371-efc0-4816-b640-24ab8767098d/NIZAM_p_TCGAb_406_07_08_09_10_N_GenomeWideSNP_6_B09_1486550.grch38.seg.v2.txt	1ced00f3dc337541ed4e983370dd20ad	39829	validated
261b67d9-7fbb-4cbc-9e67-188329bd3ea5	261b67d9-7fbb-4cbc-9e67-188329bd3ea5/SHOWS_p_7TCGA_236_238_Mx_N_GenomeWideSNP_6_H02_1244570.grch38.seg.v2.txt	184a5ac8c2c352cadb1863de5ea5d98e	242893	validated
2721d98e-2e12-4164-8210-b79f5f5ade42	2721d98e-2e12-4164-8210-b79f5f5ade42/DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F01_771606.grch38.seg.v2.txt	cb7dcc425f721eef0cc033235f7c7263	29888	validated
27360700-a03c-4254-8ba4-4522fafdd31a	27360700-a03c-4254-8ba4-4522fafdd31a/IMPLY_p_TCGA_b127_144_SNP_N_GenomeWideSNP_6_C10_808372.grch38.seg.v2.txt	d90264636fd19ce6eba105d8cce8c61f	35895	validated
27368b00-45e1-4795-a9be-4f9119d1d30f	27368b00-45e1-4795-a9be-4f9119d1d30f/GLYPH_p_TCGA_135_141_166_SNP_N_GenomeWideSNP_6_C07_902782.grch38.seg.v2.txt	c13f5563f23ff15d2daca2f0188879f9	43393	validated
27773f03-89ca-405a-a27d-f3aee4632a2c	27773f03-89ca-405a-a27d-f3aee4632a2c/BURST_p_TCGA_b119_SNP_N_GenomeWideSNP_6_C12_787074.grch38.seg.v2.txt	9d4e6072d546ebff27666ceaa545a0cc	16506	validated
27ed18d6-0d72-4e7e-853c-36bd60b8bc99	27ed18d6-0d72-4e7e-853c-36bd60b8bc99/TATTY_p_TCGA_b52_156_SNP_N_GenomeWideSNP_6_A06_809018.grch38.seg.v2.txt	94a2b6472ef71d95973b2b9a75939e42	35792	validated
282a805d-4fac-404a-b1ab-d5f95eb7350b	282a805d-4fac-404a-b1ab-d5f95eb7350b/GLIAS_p_TCGA_204_205_206_207_N_GenomeWideSNP_6_F01_1051754.grch38.seg.v2.txt	cb798abb31f5d2010c53a222c18c04de	49143	validated
286e0d33-bd57-4ac8-adc3-bdfbfcd4dc90	286e0d33-bd57-4ac8-adc3-bdfbfcd4dc90/NULLS_p_TCGA_183_185_186_SNP_N_GenomeWideSNP_6_D10_914204.grch38.seg.v2.txt	28317af307b76e382139043e6ea86f56	30073	validated
28b44ded-e9b2-4f0e-a494-ff5489c6e4fb	28b44ded-e9b2-4f0e-a494-ff5489c6e4fb/OCULI_p_TCGA_159_160_SNP_N_GenomeWideSNP_6_F03_831284.grch38.seg.v2.txt	c56c3f4ce8c4866c5cb14c96e25dc69d	20940	validated
28e61020-171d-458f-bda5-09e45a3bb171	28e61020-171d-458f-bda5-09e45a3bb171/TSUBA_p_TCGA352_119_144_221_NSP_GenomeWideSNP_6_H06_1377040.grch38.seg.v2.txt	e2c32a62bd799f46bddebe943d8b25fa	29630	validated
2a94b8df-3cb3-44ca-8c01-7fcc55b2cf30	2a94b8df-3cb3-44ca-8c01-7fcc55b2cf30/SHOWS_p_7TCGA_236_238_Mx_N_GenomeWideSNP_6_F11_1244618.grch38.seg.v2.txt	2a04bd08718956ba9c43533bc2bda3b8	36902	validated
2aedb9eb-183d-4056-bacb-8455737afddf	2aedb9eb-183d-4056-bacb-8455737afddf/GLYPH_p_TCGA_135_141_166_SNP_N_GenomeWideSNP_6_D10_902856.grch38.seg.v2.txt	2821e2935ce6de402e5a24019d042f0d	33080	validated
2c8c81f6-5432-4613-a698-dff9f44e8748	2c8c81f6-5432-4613-a698-dff9f44e8748/TATTY_p_TCGA_b52_156_SNP_N_GenomeWideSNP_6_A12_808960.grch38.seg.v2.txt	0f9d210a3bb8c9d706fffe52549e4224	33932	validated
2ccaf34f-ed7c-44eb-a121-140bca353e4d	2ccaf34f-ed7c-44eb-a121-140bca353e4d/BURST_p_TCGA_b119_SNP_N_GenomeWideSNP_6_E08_787136.grch38.seg.v2.txt	d19fa1d57cc7ba2db8f189f85fce32e1	59881	validated
2cdac9a3-1a47-4d71-8f1f-a11d1a596d19	2cdac9a3-1a47-4d71-8f1f-a11d1a596d19/HILLY_p_TCGA_b90_wRedos_SNP_N_GenomeWideSNP_6_B12_748186.grch38.seg.v2.txt	179566b74d949c07e0c00d313a2a5bd3	55327	validated
2d0bb771-7688-4c0b-980f-a1d88cf10dfb	2d0bb771-7688-4c0b-980f-a1d88cf10dfb/DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A01_771652.grch38.seg.v2.txt	a3b9b84918260770cbba1a8aba847697	33442	validated
2d25af28-16ce-4d0d-9ce9-f3934566a1af	2d25af28-16ce-4d0d-9ce9-f3934566a1af/SHOWS_p_7TCGA_236_238_Mx_N_GenomeWideSNP_6_C11_1244702.grch38.seg.v2.txt	6be4543a537b4acf281fc8cff29a8e2e	64401	validated
2d943fd5-8b7a-4104-9cb1-a1c965b46965	2d943fd5-8b7a-4104-9cb1-a1c965b46965/PALLS_p_TCGASNP_213_N_GenomeWideSNP_6_B08_1148180.grch38.seg.v2.txt	6c4e5d94b9e3fecfa127688995b8e52b	30022	validated
2d99b71c-a0a9-4e39-8807-8daca73a3e27	2d99b71c-a0a9-4e39-8807-8daca73a3e27/PALLS_p_TCGASNP_213_N_GenomeWideSNP_6_A10_1148100.grch38.seg.v2.txt	b563ca160f67a3d2e749e448bc4431aa	22808	validated
2e34e48a-0c91-4dc6-8859-991dffcec5a7	2e34e48a-0c91-4dc6-8859-991dffcec5a7/BASIC_p_TCGASNP_219_221_223_N_GenomeWideSNP_6_H01_1148748.grch38.seg.v2.txt	8a2a66eaae0b0e5073fbfcefd3798658	56427	validated
2eb8a8c4-acf7-44fb-8706-3267833642f9	2eb8a8c4-acf7-44fb-8706-3267833642f9/PALLS_p_TCGASNP_213_N_GenomeWideSNP_6_B02_1148102.grch38.seg.v2.txt	e79a3dd3212e7985614c98cc270671fc	27802	validated
2f4813c8-4754-44aa-ba8b-f3c7c763fa94	2f4813c8-4754-44aa-ba8b-f3c7c763fa94/IMPLY_p_TCGA_b127_144_SNP_N_GenomeWideSNP_6_E09_808482.grch38.seg.v2.txt	54c103384a294fefaf0e17f4c776dc11	54346	validated
2f8f24a3-02ba-4797-a72d-654927350724	2f8f24a3-02ba-4797-a72d-654927350724/OCULI_p_TCGA_159_160_SNP_N_GenomeWideSNP_6_F10_831256.grch38.seg.v2.txt	36d6bb9a30949d5e6c03d423c8df2442	43432	validated
304a69d6-0167-42f1-869e-ccd377d6ccb3	304a69d6-0167-42f1-869e-ccd377d6ccb3/EGGAR_p_TCGAb33and37_SNP_N_GenomeWideSNP_6_H01_585082.grch38.seg.v2.txt	7b7c336e2c1d2900dff789cd96e4de62	75537	validated
30ea6930-9d78-479b-a931-d1a6f8e58d7e	30ea6930-9d78-479b-a931-d1a6f8e58d7e/NULLS_p_TCGA_183_185_186_SNP_N_GenomeWideSNP_6_A04_914268.grch38.seg.v2.txt	e3b36f0724a0a3817791744867c281e0	53817	validated
30f332ca-d3ec-41d3-a606-43292501cc21	30f332ca-d3ec-41d3-a606-43292501cc21/DRAMA_p_TCGA_276_278_N_GenomeWideSNP_6_B04_1322500.grch38.seg.v2.txt	56edb16af4fb4fe6b8fbb9445c553a63	53351	validated
31bd437b-4a95-45b9-b41c-9eb675fe158c	31bd437b-4a95-45b9-b41c-9eb675fe158c/BUNGS_p_TCGA_257_258_N_GenomeWideSNP_6_B08_1301006.grch38.seg.v2.txt	a8f5d5fa6edbe34b8149c9f8a263881f	19683	validated
32818402-c83a-467d-81d7-dfff93de54ef	32818402-c83a-467d-81d7-dfff93de54ef/BUNGS_p_TCGA_257_258_N_GenomeWideSNP_6_C03_1300996.grch38.seg.v2.txt	d0f016163c34a1005d4b04015780ea77	30515	validated
